sl,aspect,ecen,foam,narrow,pa,pd,plb,rec,target
15108,0.935158762,3.606445442,1.002166561,4.873394022,2767.569306,104.7018247,6.74E-05,0.354228868,malus_baccata
15109,0.573637367,2.466214856,1.014860139,4.420623489,38.33431883,13.72548332,0.013334119,0.819109377,malus_baccata
15110,0.60764362,1.416159024,1.007807059,2.521203237,1.911986592,0.75871412,0.808108254,0.794209815,malus_baccata
15111,0.909471909,3.166072387,1.003457064,4.466973049,33.17520957,10.51503697,0.007834297,0.415765375,malus_baccata
15112,0.284747399,1.502427717,1.039783348,2.830069184,1.509289179,0.761680628,0.921246723,0.958602587,malus_baccata
15113,0.966274807,3.446119521,1.001392206,4.327515653,32.36081306,28.04737846,0.00532211,0.257513101,malus_baccata
15114,0.894427191,2.254499054,1.000028255,3.262649497,8.94427191,9.228427076,0.058992155,0.447213595,malus_coronaria
15115,0.464990555,1.509750426,1.016436151,2.800329454,1.559841843,0.824462295,0.87989074,0.885315641,malus_coronaria
15116,0.764485393,3.167402885,1.01010106,5.157148145,782.3700119,37.84056699,0.00038137,0.64464105,malus_coronaria
15117,0.273861279,1.509425491,1.000031602,2.961050867,1.570235434,0.764404973,0.877357408,0.961769203,malus_coronaria
15118,0.248891347,1.941501074,1.003300244,3.809334119,27.36101241,10.15685412,0.030437657,0.968531413,malus_coronaria
15119,0.319488009,2.357867267,1.000399515,4.59032556,5499.029996,91.86830345,0.000102634,0.947590319,malus_coronaria
15120,0.97618706,1.921321241,1.000015334,2.338078487,12.29272594,10.16176041,0.040544363,0.216930458,malus_coronaria
15121,0.794644999,1.520779207,1.005611778,2.430366651,2.135558162,0.407560071,0.597744868,0.607074399,malus_coronaria
15122,0.772267497,2.891702685,1.024988817,4.613508062,127.4993213,18.57993106,0.002798711,0.6352975,malus_coronaria
15123,0.213712604,2.502962519,1.09162203,4.53279423,252.3694099,7.600204854,0.001985752,0.976896577,malus_coronaria
15124,0.69032059,4.277515276,1.006824782,7.322339678,136.4357585,7.764671006,0.001225447,0.723503617,malus_coronaria
15125,0.692455785,3.362317907,1.00000123,5.788089722,145.8874874,7.42140328,0.001854012,0.721460315,malus_coronaria
15126,0.763223806,3.590545401,1.048559474,5.636799605,76.35152622,18.54737844,0.003042589,0.646134213,malus_coronaria
15127,0.421637021,2.154360188,1.028082616,3.995649664,16.32176461,11.02253957,0.041351027,0.906764701,malus_coronaria
15128,0.063880165,1.720193105,1.105429834,3.109082766,1.534710249,0.036197967,0.691430282,0.997957577,malus_coronaria
15129,0.60764362,2.302995409,1.059778045,3.898983363,17.20787933,11.10456944,0.033951967,0.794209815,malus_coronaria
15130,0.604426354,1.540991787,1.004752715,2.755543563,2.280956767,0.157878697,0.572286122,0.796661021,malus_coronaria
15131,0.164398987,2.591601732,1.185530792,4.342309764,18.24828759,15.65685415,0.025618319,0.986393924,malus_coronaria
15132,0.717113507,3.93044747,1.057636352,6.306324437,30.88617294,10.18626861,0.006370973,0.696956396,malus_coronaria
15133,0.335764328,3.557134475,1.051591977,6.568862551,150.3215934,8.102258971,0.001649375,0.941946026,malus_coronaria
15134,0.775401037,3.424650139,1.02380316,5.457309688,440.2041302,23.1802735,0.000577162,0.631469106,malus_coronaria
15135,0.886638127,1.731867973,1.000015229,2.53275577,1.481597218,0.616920524,0.611135401,0.462463871,malus_coronaria
15136,0.17496474,3.182033428,1.112189757,5.67797266,220.8774201,9.038918139,0.001403921,0.9845747,malus_coronaria
15137,0.23570226,1.512937837,1.054125865,2.830069184,1.554920505,0.795533101,0.882044735,0.971825316,malus_coronaria
15138,0.313154205,1.350999826,1.031641065,2.553259605,3.023127587,0.068718616,0.568687206,0.949702292,malus_coronaria
15139,0.359262922,1.350272356,1.00000166,2.610391317,3.137454924,0.072657325,0.548265771,0.933236386,malus_coronaria
15140,0.429623036,3.005864789,1.026216501,5.574053554,232.5669043,9.111821156,0.001490436,0.903008331,malus_coronaria
15141,0.513269677,1.347142638,1.005007114,2.49082549,3.15931355,0.278227137,0.544470559,0.858227382,malus_coronaria
15142,0.612372436,1.463959021,1.000025034,2.621254627,1.686548085,0.699018733,0.85682229,0.790569415,malus_coronaria
15143,0.59113852,2.089181547,1.002503339,3.764828177,4345.238354,57.76341028,0.000163665,0.806570053,malus_coronaria
15144,0.648411872,1.291968657,1.000007643,2.275513727,4.1223989,0.470801176,0.447944321,0.761289724,malus_coronaria
15145,0.878166908,3.527969009,1.015675756,5.135091875,591.3607792,51.86802288,0.000373491,0.478354348,malus_coronaria
15146,0.72721459,3.845296057,1.00651751,6.442755702,156.3228372,7.797799692,0.00131149,0.686410183,malus_coronaria
15147,0.850366245,1.610557016,1.001856072,2.453464246,1.66690377,0.034246413,0.656224756,0.526191266,malus_floribunda
15148,0.949371498,1.858618015,1.010289182,2.41763781,4502.227147,184.9303604,0.000146904,0.314155629,malus_floribunda
15149,0.945721745,3.361100299,1.000427649,4.451478632,851.487498,60.92400518,0.000241704,0.324977509,malus_floribunda
15150,0.856006006,1.629697013,1.009024336,2.450084374,1.557802893,0.033213511,0.681983156,0.516965876,malus_floribunda
15151,0.82388367,1.678344655,1.003527086,2.620319404,1.559292312,0.031570326,0.660227819,0.566758943,malus_floribunda
15152,0.92731989,2.864693791,1.000012489,3.936812759,96.18731725,63.11269784,0.003153234,0.374269717,malus_floribunda
15153,0.514495755,1.630221824,1.00003423,3.028021858,1.267598238,0.767689311,0.926596843,0.857492926,malus_floribunda
15154,0.70559382,3.348329301,1.03636708,5.520255173,127.5146329,17.37920216,0.002132531,0.708616512,malus_floribunda
15155,0.277600749,1.180741712,1.000000614,2.315074757,6.047140913,0.042660077,0.372301855,0.960696531,malus_floribunda
15156,0.480384461,2.278764247,1.010175318,4.234287483,19.00292375,11.49509374,0.031684244,0.877058019,malus_floribunda
15157,0.852195236,1.624494476,1.000001002,2.474466381,1.496966498,0.035907275,0.716970309,0.52322393,malus_floribunda
15158,0.225746116,1.177673629,1.000000625,2.324945534,5.737382001,0.042295471,0.394540619,0.974186169,malus_floribunda
15159,0.894427191,1.705503983,1.000024843,2.468167235,19.3792558,13.26632984,0.047576972,0.447213595,malus_floribunda
15160,0.643018708,2.610506681,1.002320103,4.599094073,4314.865366,70.6292747,0.000104908,0.76585047,malus_floribunda
15161,0.846902982,1.618723436,1.000000826,2.479473431,1.513916845,0.029098602,0.717585064,0.53174744,malus_floribunda
15162,0.556457249,2.308144397,1.059177819,3.989818014,163.6826197,59.31370831,0.003570093,0.830876242,malus_floribunda
15163,0.735936615,1.528012583,1.032767856,2.481248967,1.825991515,0.029370913,0.709195216,0.67705044,malus_floribunda
15164,0.312347524,2.805440132,1.039743929,5.261409152,13.43058075,5.401786278,0.029685669,0.949967907,malus_floribunda
15165,0.552433111,3.51149087,1.053587176,6.111045795,84.73820832,14.33775022,0.002980395,0.833557232,malus_floribunda
15166,0.553283335,1.330459951,1.010166849,2.414179349,2.676502509,0.559707135,0.657261384,0.832993128,malus_floribunda
15167,0.641688948,1.211799947,1.000024262,2.14115613,52.15361924,17.65685415,0.040286819,0.766964989,malus_floribunda
15168,0.585448018,2.553337311,1.000413137,4.621443976,7115.517342,113.7479472,6.69E-05,0.810709947,malus_floribunda
15169,0.415962619,2.51345238,1.005554088,4.77263239,457.8993725,8.778232639,0.001083026,0.909381713,malus_floribunda
15170,0.203258611,1.181130069,1.003436868,2.32959763,5.711925086,0.042050325,0.39400649,0.979125088,malus_floribunda
15171,0.553138833,1.333043019,1.00000078,2.443584709,2.640234055,0.028888168,0.663717369,0.83308909,malus_floribunda
15172,0.77857026,1.466924141,1.000000808,2.387501383,2.055867892,0.030125873,0.672604794,0.627557448,malus_floribunda
15173,0.685118789,1.547887554,1.010181086,2.648453258,1.586361626,0.832352077,0.805736405,0.728431359,malus_floribunda
15174,0.485752052,2.533851917,1.038651321,4.571970671,12.44713622,5.068427067,0.039114089,0.874096644,malus_floribunda
15175,0.867841353,1.583041947,1.000010014,2.36953901,43.83245317,10.49182291,0.025355678,0.496841409,malus_floribunda
15176,0.813682126,1.51054438,1.00000086,2.388636986,1.935221347,0.033234227,0.661250156,0.58131007,malus_floribunda
15177,0.944821029,3.928975464,1.019323318,5.117175813,684.3234311,44.65676551,0.000220989,0.327586969,malus_floribunda
15178,0.709765873,2.748914021,1.00039289,4.683512451,3340.815501,62.67932407,0.000120641,0.704437652,malus_floribunda
15179,0.366899693,2.249660084,1.098059156,3.954641236,12.09338662,7.828427047,0.051236639,0.930260509,malus_floribunda
15180,0.206319092,1.141317656,1.01509254,2.224506144,10.76696989,0.456701903,0.223857535,0.978484764,malus_floribunda
15181,0.154919334,2.554229988,1.091805416,4.650666683,13.72121004,6.307727973,0.035075286,0.987927123,malus_floribunda
15182,0.915672885,1.649109558,1.001118595,2.309343594,1.754913011,0.044136849,0.538183252,0.40192433,malus_floribunda
15183,0.268140275,1.177743626,1.000004869,2.31234688,6.08550805,0.041998297,0.371860606,0.96337988,malus_floribunda
15184,0.429668924,1.519563912,1.000024843,2.89163777,1.504977496,0.597787389,0.90122148,0.902986498,malus_floribunda
15185,0.95178571,1.8490505,1.000199595,2.415789875,1.404645737,0.061215402,0.469823921,0.30676369,malus_floribunda
15186,0.859736386,1.608599658,1.000000978,2.430170318,1.682131276,0.038647446,0.645734047,0.51073804,malus_floribunda
15187,0.209294432,1.287460515,1.00000133,2.546403829,1880.736632,32.23773436,0.001007116,0.977852668,malus_floribunda
15188,0.554700196,2.120022303,1.077843812,3.603478947,18.02775638,10.43790273,0.038427479,0.832050294,malus_floribunda
15189,0.791558289,3.057378439,1.004236167,4.904944889,3547.893457,81.90147714,8.92E-05,0.611093671,malus_floribunda
15190,0.746686992,1.452713167,1.000000876,2.419020355,2.124995971,0.03413617,0.671874273,0.665175568,malus_floribunda
15191,0.985540887,3.951073392,1.002019567,4.611221817,2600.9895,196.3572444,3.83E-05,0.169437778,malus_floribunda
15192,0.575199981,2.307735028,1.006493219,4.168425379,88.01817994,19.46274166,0.006631497,0.818012825,malus_floribunda
15193,0.862783301,3.146692636,1.001524533,4.730366728,2562.269627,68.84475691,0.000110417,0.505573907,malus_floribunda
15194,0.837321841,1.556388988,1.000000832,2.407280849,1.799578001,0.033441741,0.658448727,0.546710284,malus_floribunda
15195,0.421200065,1.210944816,1.000068613,2.309074282,5.724753036,0.042180022,0.373155053,0.906967753,malus_floribunda
15196,0.413301954,2.514313714,1.01939698,4.71242595,30.10316748,9.473754266,0.016463664,0.910594034,malus_floribunda
15197,0.660574098,1.315867921,1.000039983,2.303677938,4.741636723,0.042763884,0.374700892,0.750760855,malus_floribunda
15198,0.552770798,1.733733426,1.027807872,3.092515021,12,7.628427076,0.086333557,0.833333333,malus_floribunda
15199,0.483267769,1.429816225,1.026635857,2.612008072,2.079076974,0.031983409,0.735495025,0.875472595,malus_floribunda
15200,0.644151985,1.36491616,1.010720779,2.383385402,2.640106146,0.032908446,0.62707656,0.764897523,malus_floribunda
15201,0.25024372,1.174485639,1.000710116,2.309962181,6.102284921,0.041976922,0.372930785,0.968182876,malus_floribunda
15202,0.848568779,3.174236691,1.006666133,4.821536975,204.5573223,7.396199146,0.001378981,0.529085085,malus_floribunda
15203,0.225881742,1.172423441,1.000000622,2.314543843,6.168787208,0.041753888,0.370242637,0.97415473,malus_floribunda
15204,0.566352114,1.560824573,1.000027443,2.8471209,1.532654714,0.727295503,0.83314957,0.824163384,malus_floribunda
15205,0.641688948,2.246135897,1.044200133,3.800845609,20.8614477,13.09116874,0.029315195,0.766964989,malus_floribunda
15206,0.743933006,1.445709746,1.002095406,2.406768207,2.246756413,0.045529307,0.642227171,0.668254205,malus_floribunda
15207,0.985389963,1.970600924,1.000000584,2.306219124,1.076743526,0.042807568,0.373528969,0.1703133,malus_floribunda
15208,0.946863985,3.505396634,1.001756543,4.624728736,1699.248684,74.37360693,0.000110764,0.321634255,malus_floribunda
15209,0.924071028,3.350238935,1.001685227,4.622979154,2340.662813,81.03086559,9.56E-05,0.382220795,malus_floribunda
15210,0.726016033,1.463003136,1.010220108,2.444098921,2.035255881,0.038764532,0.69612308,0.687677774,malus_floribunda
15211,0.25663609,1.176018412,1.000790711,2.310822545,6.060208516,0.045683195,0.374531068,0.966508105,malus_floribunda
15212,0.812810347,2.734586096,1.001552445,4.32085228,64.66065264,26.32352082,0.006041996,0.582528402,malus_floribunda
15213,0.417163648,2.482236319,1.000750222,4.734618583,5802.239244,90.49984312,8.76E-05,0.908831388,malus_floribunda
15214,0.254476073,1.17513317,1.001275817,2.308634468,6.073862114,0.04390785,0.374256102,0.96707907,malus_floribunda
15215,0.971825316,1.831074036,1.001553112,2.259153607,50.91168825,27.1519479,0.011357857,0.23570226,malus_floribunda
15216,0.935398567,1.786048977,1.002284229,2.41207747,1.599895194,0.063536162,0.474941467,0.353595136,malus_floribunda
15217,0.445774728,1.649940131,1.072683,2.915004791,1.492129002,0.077578752,0.770646841,0.895145179,malus_floribunda
15218,0.396980927,1.199649412,1.000004972,2.300708424,5.81534304,0.042580868,0.374496342,0.917826859,malus_floribunda
15219,0.981785332,1.701605705,1.000006196,2.024887321,194.7434209,64.82842708,0.002988537,0.189993581,malus_floribunda
15220,0.588348405,2.221318926,1.166233085,3.444846668,10.51189802,10.24264055,0.059859871,0.80860754,malus_floribunda
15221,0.478738365,1.667418576,1.085680467,2.88422009,1.462984668,0.078797393,0.768710073,0.877957617,malus_floribunda
15222,0.223297322,2.729482461,1.004390895,5.366482869,1135.475889,30.66080234,0.000371125,0.974750381,malus_floribunda
15223,0.77334935,2.83255864,1.003894164,4.610390868,3986.945954,77.37787056,9.32E-05,0.633980112,malus_floribunda
15224,0.279278555,1.614052774,1.086012696,2.913301664,1.565755076,0.081441043,0.769469438,0.960210127,malus_floribunda
15225,0.622371014,2.549128434,1.023315642,4.440847105,169.0680336,27.26632982,0.002815691,0.782722378,malus_floribunda
15226,0.960799594,3.596915656,1.013050397,4.534955352,1125.763966,97.58330896,0.000146553,0.277243828,malus_floribunda
15227,0.97530483,1.658580676,1.000006196,2.024887321,226.3846285,64.82842708,0.002988537,0.220863052,malus_floribunda
15228,0.887911114,1.642860833,1.000000888,2.398599424,1.551043249,0.037638711,0.647472844,0.460015058,malus_floribunda
15229,0.707106781,2.159338236,1.00004469,3.686056215,4.714045208,5.495093743,0.138649457,0.707106781,malus_floribunda
15230,0.51948341,1.160398793,1.000007433,2.151920981,207.9235971,19.38071179,0.011146254,0.854480536,malus_floribunda
15231,0.919866211,1.51982474,1.000009528,2.115928888,173.3666635,44.48528123,0.006346831,0.39223227,malus_floribunda
15232,0.384036689,1.261632049,1.02138131,2.375723342,3.069748326,0.039574298,0.641609151,0.923317833,malus_floribunda
15233,0.979795897,3.730118632,1.01380043,4.415210553,180,134.2842708,0.000696529,0.2,malus_floribunda
15234,0.98155652,1.987280249,1.000145868,2.366847672,1.753966086,0.061532707,0.244301314,0.191172166,malus_floribunda
15235,0.927472926,3.423026109,1.000061914,4.702571281,2333.253643,81.07024648,9.10E-05,0.373890321,malus_floribunda
15236,0.829922839,1.565222368,1.000000788,2.438423878,1.672879469,0.028602153,0.704442073,0.557878195,malus_floribunda
15237,0.464990555,1.509750437,1.000032877,2.846262535,1.488939941,0.786986741,0.921790287,0.885315641,malus_floribunda
15238,0.464990555,1.509750437,1.000032877,2.846262535,1.488939941,0.786986741,0.921790287,0.885315641,malus_floribunda
15239,0.956421741,2.95304116,1.03154943,3.698607123,861.9509035,58.63155539,0.000292292,0.291988788,malus_floribunda
15240,0.337283796,1.186503783,1.00003846,2.303393435,5.974733557,0.042064341,0.372972686,0.941403017,malus_floribunda
15241,0.624695048,1.971852692,1.000031218,3.511501336,10.67187373,7.495093743,0.074527104,0.780868809,malus_floribunda
15242,0.813429032,3.195601525,1.000446452,5.052112913,141.1400254,6.10167001,0.00202618,0.581664173,malus_floribunda
15243,0.771179809,1.413147583,1.004197467,2.303114664,3.981192309,0.042503291,0.37547897,0.636617391,malus_floribunda
15244,0.97831518,1.762415735,1.000007703,2.127433932,70.00714249,27.65685415,0.008210207,0.207121723,malus_floribunda
15245,0.842664361,3.148987318,1.001696719,4.836319665,2742.640377,68.46951569,0.000105064,0.538439203,malus_floribunda
15246,0.320844474,2.287423238,1.029015751,4.328325137,14.31221528,8.16176041,0.041899558,0.947131893,malus_floribunda
15247,0.815516625,1.46599577,1.002242298,2.309238846,3.642289549,0.041572423,0.372572452,0.578733647,malus_floribunda
15248,0.878671212,3.065889307,1.000000617,4.529626006,3519.458226,92.96679012,8.30E-05,0.477427378,malus_floribunda
15249,0.808892038,2.971354833,1.000004114,4.718364895,2789.602139,59.33773434,0.000118907,0.587957201,malus_floribunda
15250,0.865718095,1.589098926,1.000000908,2.384491461,1.878886956,0.039923832,0.588475538,0.500531897,malus_floribunda
15251,0.350174387,1.191943843,1.000000654,2.308417683,5.92282875,0.041788287,0.372755839,0.936684524,malus_floribunda
15252,0.726843784,1.390139652,1.046134346,2.241482172,24.26703296,11.38071179,0.06464866,0.68680282,malus_floribunda
